rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event_id,old_classes
13,BARANSKI Patryk Grzegorz,POL,"Apr 12, 2004",88.90,A,144,173,317,---,89kgMen,Total,581,False
14,FERNANDEZ VELASCO Sergio,ESP,"Nov 13, 2003",88.40,B,146,165,311,---,89kgMen,Total,581,False
15,REJEPOV Resul,TKM,"Oct 14, 2003",88.25,A,145,166,311,---,89kgMen,Total,581,False
16,SIMBUERGER Elias,AUT,"Mar 28, 2004",87.40,B,133,173,306,---,89kgMen,Total,581,False
17,MARSH Taj Aukai Bazil,AUS,"Feb 23, 2004",88.60,B,136,169,305,---,89kgMen,Total,581,False
18,RAMIREZ MARTINEZ Elkin Shamir,ECU,"Dec 16, 2005",86.50,B,134,170,304,---,89kgMen,Total,581,False
19,POPIELARZ Conner Michael,USA,"Feb 24, 2003",82.70,B,128,164,292,---,89kgMen,Total,581,False
---,HELAL Said Helal Abdelfattah Sayed,EGY,"May 26, 2004",87.40,A,147,---,---,---,89kgMen,Total,581,False
---,CATALDI Stefano,GBR,"Mar 11, 2003",88.10,B,140,---,---,---,89kgMen,Total,581,False
1,MATYAKUBOV Shahzadbek,TKM,"Mar 01, 2004",95.40,A,-163,163,167,167,96kgMen,Snatch,581,False
2,NISHIKAWA Masashi,JPN,"Feb 15, 2004",95.35,A,162,-167,167,167,96kgMen,Snatch,581,False
3,NASIRI Alireza,IRI,"Dec 14, 2005",96.00,A,158,164,166,166,96kgMen,Snatch,581,False
4,CHYNIAKOV Danylo,UKR,"Jun 25, 2005",95.85,A,157,163,-167,163,96kgMen,Snatch,581,False
5,HASSAN Mahmoud Hosny Elsayed,EGY,"Sep 04, 2005",95.10,A,160,-165,-168,160,96kgMen,Snatch,581,False
6,TABAGARI Gervasi,GEO,"Jan 22, 2005",95.75,A,151,156,-161,156,96kgMen,Snatch,581,False
7,LUSIGNAN Xavier,CAN,"Jul 21, 2003",94.55,A,146,151,156,156,96kgMen,Snatch,581,False
8,HELLER William James,USA,"Feb 18, 2003",94.35,A,140,-145,146,146,96kgMen,Snatch,581,False
9,DAVIS JR Timothy Allen,USA,"Feb 17, 2004",89.65,A,133,138,141,141,96kgMen,Snatch,581,False
10,MILFORD Noah Asa,AUS,"Jun 26, 2004",94.55,A,130,135,-140,135,96kgMen,Snatch,581,False
11,SHANNON Thomas James William,AUS,"Jan 14, 2003",95.30,A,130,-135,-135,130,96kgMen,Snatch,581,False
12,SUNDH Victor Arvid,SWE,"Apr 23, 2003",95.85,A,130,-134,-135,130,96kgMen,Snatch,581,False
13,TODOROVIC David,CRO,"Apr 09, 2004",90.50,A,110,115,-120,115,96kgMen,Snatch,581,False
1,NASIRI Alireza,IRI,"Dec 14, 2005",96.00,A,197,202,205,205,96kgMen,CleanJerk,581,False
2,MATYAKUBOV Shahzadbek,TKM,"Mar 01, 2004",95.40,A,194,200,-204,200,96kgMen,CleanJerk,581,False
3,NISHIKAWA Masashi,JPN,"Feb 15, 2004",95.35,A,-195,195,-200,195,96kgMen,CleanJerk,581,False
4,TABAGARI Gervasi,GEO,"Jan 22, 2005",95.75,A,-190,191,-198,191,96kgMen,CleanJerk,581,False
5,LUSIGNAN Xavier,CAN,"Jul 21, 2003",94.55,A,186,-191,191,191,96kgMen,CleanJerk,581,False
6,CHYNIAKOV Danylo,UKR,"Jun 25, 2005",95.85,A,180,187,-191,187,96kgMen,CleanJerk,581,False
7,MILFORD Noah Asa,AUS,"Jun 26, 2004",94.55,A,170,176,182,182,96kgMen,CleanJerk,581,False
8,SUNDH Victor Arvid,SWE,"Apr 23, 2003",95.85,A,165,170,176,176,96kgMen,CleanJerk,581,False
9,DAVIS JR Timothy Allen,USA,"Feb 17, 2004",89.65,A,170,-175,176,176,96kgMen,CleanJerk,581,False
10,SHANNON Thomas James William,AUS,"Jan 14, 2003",95.30,A,162,172,-180,172,96kgMen,CleanJerk,581,False
11,HELLER William James,USA,"Feb 18, 2003",94.35,A,-165,165,-171,165,96kgMen,CleanJerk,581,False
12,TODOROVIC David,CRO,"Apr 09, 2004",90.50,A,135,-140,-142,135,96kgMen,CleanJerk,581,False
---,HASSAN Mahmoud Hosny Elsayed,EGY,"Sep 04, 2005",95.10,A,-198,-204,-206,---,96kgMen,CleanJerk,581,False
1,NASIRI Alireza,IRI,"Dec 14, 2005",96.00,A,166,205,371,---,96kgMen,Total,581,False
2,MATYAKUBOV Shahzadbek,TKM,"Mar 01, 2004",95.40,A,167,200,367,---,96kgMen,Total,581,False
3,NISHIKAWA Masashi,JPN,"Feb 15, 2004",95.35,A,167,195,362,---,96kgMen,Total,581,False
4,CHYNIAKOV Danylo,UKR,"Jun 25, 2005",95.85,A,163,187,350,---,96kgMen,Total,581,False
5,TABAGARI Gervasi,GEO,"Jan 22, 2005",95.75,A,156,191,347,---,96kgMen,Total,581,False
6,LUSIGNAN Xavier,CAN,"Jul 21, 2003",94.55,A,156,191,347,---,96kgMen,Total,581,False
7,DAVIS JR Timothy Allen,USA,"Feb 17, 2004",89.65,A,141,176,317,---,96kgMen,Total,581,False
8,MILFORD Noah Asa,AUS,"Jun 26, 2004",94.55,A,135,182,317,---,96kgMen,Total,581,False
9,HELLER William James,USA,"Feb 18, 2003",94.35,A,146,165,311,---,96kgMen,Total,581,False
10,SUNDH Victor Arvid,SWE,"Apr 23, 2003",95.85,A,130,176,306,---,96kgMen,Total,581,False
11,SHANNON Thomas James William,AUS,"Jan 14, 2003",95.30,A,130,172,302,---,96kgMen,Total,581,False
12,TODOROVIC David,CRO,"Apr 09, 2004",90.50,A,115,135,250,---,96kgMen,Total,581,False
---,HASSAN Mahmoud Hosny Elsayed,EGY,"Sep 04, 2005",95.10,A,160,---,---,---,96kgMen,Total,581,False
1,KARAPETYAN Garik,ARM,"Jun 11, 2003",101.50,A,167,175,-184,175,102kgMen,Snatch,581,False
2,ZARE Abolfazl,IRI,"Sep 17, 2006",101.20,A,156,162,166,166,102kgMen,Snatch,581,False
3,BURUN Muhammed Emin,TUR,"Oct 02, 2004",101.35,A,155,158,161,161,102kgMen,Snatch,581,False
4,VEKUA Gurami,GEO,"Jan 05, 2004",101.50,A,152,157,160,160,102kgMen,Snatch,581,False
5,MCCULLOUGH Morgan Dylan,USA,"Aug 12, 2003",100.95,A,150,-155,156,156,102kgMen,Snatch,581,False
6,VIKINGSSON SJOEBLOM Joen Carl Erik,SWE,"May 02, 2003",101.50,A,151,-156,-158,151,102kgMen,Snatch,581,False
7,MEDINA CONTRERAS Pablo,MEX,"Nov 03, 2005",100.75,A,-140,140,145,145,102kgMen,Snatch,581,False
8,LIN Jui-Li,TPE,"Jul 20, 2005",96.40,A,130,---,---,130,102kgMen,Snatch,581,False
1,KARAPETYAN Garik,ARM,"Jun 11, 2003",101.50,A,197,203,-215,203,102kgMen,CleanJerk,581,False
2,ZARE Abolfazl,IRI,"Sep 17, 2006",101.20,A,195,199,-210,199,102kgMen,CleanJerk,581,False
3,VEKUA Gurami,GEO,"Jan 05, 2004",101.50,A,192,196,198,198,102kgMen,CleanJerk,581,False
4,MCCULLOUGH Morgan Dylan,USA,"Aug 12, 2003",100.95,A,191,-197,197,197,102kgMen,CleanJerk,581,False
5,VIKINGSSON SJOEBLOM Joen Carl Erik,SWE,"May 02, 2003",101.50,A,182,187,193,193,102kgMen,CleanJerk,581,False
6,BURUN Muhammed Emin,TUR,"Oct 02, 2004",101.35,A,192,-196,-196,192,102kgMen,CleanJerk,581,False
7,MEDINA CONTRERAS Pablo,MEX,"Nov 03, 2005",100.75,A,170,180,-186,180,102kgMen,CleanJerk,581,False
8,LIN Jui-Li,TPE,"Jul 20, 2005",96.40,A,160,---,---,160,102kgMen,CleanJerk,581,False
1,KARAPETYAN Garik,ARM,"Jun 11, 2003",101.50,A,175,203,378,---,102kgMen,Total,581,False
2,ZARE Abolfazl,IRI,"Sep 17, 2006",101.20,A,166,199,365,---,102kgMen,Total,581,False
3,VEKUA Gurami,GEO,"Jan 05, 2004",101.50,A,160,198,358,---,102kgMen,Total,581,False
4,BURUN Muhammed Emin,TUR,"Oct 02, 2004",101.35,A,161,192,353,---,102kgMen,Total,581,False
5,MCCULLOUGH Morgan Dylan,USA,"Aug 12, 2003",100.95,A,156,197,353,---,102kgMen,Total,581,False
6,VIKINGSSON SJOEBLOM Joen Carl Erik,SWE,"May 02, 2003",101.50,A,151,193,344,---,102kgMen,Total,581,False
7,MEDINA CONTRERAS Pablo,MEX,"Nov 03, 2005",100.75,A,145,180,325,---,102kgMen,Total,581,False
8,LIN Jui-Li,TPE,"Jul 20, 2005",96.40,A,130,160,290,---,102kgMen,Total,581,False
1,KIRVALIDZE Giorgi,GEO,"Jan 13, 2003",109.00,A,162,166,169,169,109kgMen,Snatch,581,False
2,PAYDAR Ariya,IRI,"Dec 07, 2004",108.05,A,157,163,168,168,109kgMen,Snatch,581,False
3,RUBANOVSKYI Mykyta,UKR,"Feb 19, 2003",106.70,A,158,163,167,167,109kgMen,Snatch,581,False
4,ZARE Kourosh,IRI,"Oct 04, 2003",108.15,A,150,161,166,166,109kgMen,Snatch,581,False
5,SHUKURLU Ali,AZE,"Nov 09, 2003",102.30,A,159,164,-168,164,109kgMen,Snatch,581,False
6,SAKOVICH Uladzislau,AIN,"Dec 13, 2004",104.85,A,152,157,162,162,109kgMen,Snatch,581,False
7,DEMIRCI Onur,TUR,"Aug 07, 2003",108.05,A,-157,-157,158,158,109kgMen,Snatch,581,False
8,MARCHUK Volodymyr,UKR,"Sep 12, 2003",108.95,A,152,156,-158,156,109kgMen,Snatch,581,False
9,FREGOSO GARCIA Jonathan,MEX,"Mar 18, 2005",102.70,A,135,142,-148,142,109kgMen,Snatch,581,False
10,TAIHUKA Kitini Marc,NZL,"Jan 09, 2003",107.65,A,125,130,135,135,109kgMen,Snatch,581,False
---,MA Ching-Chieh,TPE,"Oct 17, 2003",107.45,A,-150,-150,-152,---,109kgMen,Snatch,581,False
1,RUBANOVSKYI Mykyta,UKR,"Feb 19, 2003",106.70,A,-195,198,207,207,109kgMen,CleanJerk,581,False
2,PAYDAR Ariya,IRI,"Dec 07, 2004",108.05,A,-196,196,205,205,109kgMen,CleanJerk,581,False
3,SAKOVICH Uladzislau,AIN,"Dec 13, 2004",104.85,A,190,195,199,199,109kgMen,CleanJerk,581,False
4,SHUKURLU Ali,AZE,"Nov 09, 2003",102.30,A,190,-196,196,196,109kgMen,CleanJerk,581,False
5,DEMIRCI Onur,TUR,"Aug 07, 2003",108.05,A,195,-198,-200,195,109kgMen,CleanJerk,581,False
6,KIRVALIDZE Giorgi,GEO,"Jan 13, 2003",109.00,A,186,-192,195,195,109kgMen,CleanJerk,581,False
7,MARCHUK Volodymyr,UKR,"Sep 12, 2003",108.95,A,192,-198,-200,192,109kgMen,CleanJerk,581,False
8,MA Ching-Chieh,TPE,"Oct 17, 2003",107.45,A,185,-190,-190,185,109kgMen,CleanJerk,581,False
9,ZARE Kourosh,IRI,"Oct 04, 2003",108.15,A,185,-197,-197,185,109kgMen,CleanJerk,581,False
10,FREGOSO GARCIA Jonathan,MEX,"Mar 18, 2005",102.70,A,165,173,178,178,109kgMen,CleanJerk,581,False
11,TAIHUKA Kitini Marc,NZL,"Jan 09, 2003",107.65,A,162,167,174,174,109kgMen,CleanJerk,581,False
1,RUBANOVSKYI Mykyta,UKR,"Feb 19, 2003",106.70,A,167,207,374,---,109kgMen,Total,581,False
2,PAYDAR Ariya,IRI,"Dec 07, 2004",108.05,A,168,205,373,---,109kgMen,Total,581,False
3,KIRVALIDZE Giorgi,GEO,"Jan 13, 2003",109.00,A,169,195,364,---,109kgMen,Total,581,False
4,SAKOVICH Uladzislau,AIN,"Dec 13, 2004",104.85,A,162,199,361,---,109kgMen,Total,581,False
5,SHUKURLU Ali,AZE,"Nov 09, 2003",102.30,A,164,196,360,---,109kgMen,Total,581,False
6,DEMIRCI Onur,TUR,"Aug 07, 2003",108.05,A,158,195,353,---,109kgMen,Total,581,False
7,ZARE Kourosh,IRI,"Oct 04, 2003",108.15,A,166,185,351,---,109kgMen,Total,581,False
8,MARCHUK Volodymyr,UKR,"Sep 12, 2003",108.95,A,156,192,348,---,109kgMen,Total,581,False
9,FREGOSO GARCIA Jonathan,MEX,"Mar 18, 2005",102.70,A,142,178,320,---,109kgMen,Total,581,False
10,TAIHUKA Kitini Marc,NZL,"Jan 09, 2003",107.65,A,135,174,309,---,109kgMen,Total,581,False
---,MA Ching-Chieh,TPE,"Oct 17, 2003",107.45,A,---,185,---,---,109kgMen,Total,581,False
1,YOUSEFI Alireza,IRI,"Aug 27, 2003",189.65,A,173,180,---,180,+109kgMen,Snatch,581,False
2,NEMATI MOGHADDAM Taha,IRI,"Jan 30, 2006",115.65,A,163,172,176,176,+109kgMen,Snatch,581,False
3,MACURA Vladimir,SVK,"Jan 08, 2005",140.05,A,159,164,168,168,+109kgMen,Snatch,581,False
4,OSUCH Igor,POL,"Mar 16, 2003",110.40,A,153,158,-161,158,+109kgMen,Snatch,581,False
5,TALEWICZ Tomasz,POL,"Jan 30, 2004",138.55,A,145,150,-154,150,+109kgMen,Snatch,581,False
6,KAO Jia-Hui,TPE,"May 23, 2005",150.50,A,135,140,144,144,+109kgMen,Snatch,581,False
7,FRIEDRICH Adam,CZE,"Aug 13, 2005",114.65,A,133,137,141,141,+109kgMen,Snatch,581,False
8,TEPULOLO Numi Junior Samasoni,NZL,"Mar 22, 2004",152.65,A,-140,140,-152,140,+109kgMen,Snatch,581,False
1,YOUSEFI Alireza,IRI,"Aug 27, 2003",189.65,A,225,-240,240,240,+109kgMen,CleanJerk,581,False
2,NEMATI MOGHADDAM Taha,IRI,"Jan 30, 2006",115.65,A,-205,205,-212,205,+109kgMen,CleanJerk,581,False
3,KAO Jia-Hui,TPE,"May 23, 2005",150.50,A,185,-191,193,193,+109kgMen,CleanJerk,581,False
4,OSUCH Igor,POL,"Mar 16, 2003",110.40,A,187,192,-202,192,+109kgMen,CleanJerk,581,False
