athlete_id,name,name_alt,date_of_birth,gender,nations
14887,SHAIMARDANOVA Victoria,NA,1973-10-11,W,UKR
2931,CARRIO Lorenzo,NA,1973-11-07,M,ESP
4311,DODITA Marian-Nicolae,NA,1973-11-10,M,ROU
11983,OESTERGAARD Lisbeth,NA,1973-11-20,W,DEN
8557,KOSHENETZ Evgeny,NA,1973-11-27,M,ISR
9957,MALIK Sajjad Amin,NA,1973-12-03,M,PAK
12471,PAPAZOGLOU Maria,NA,1973-12-03,W,GRE
11786,NOBEL Henrik,NA,1973-12-08,M,DEN
5005,FEIJOO Juan Daniel,NA,1973-12-12,M,ESP
14274,SAITO Kazumi,NA,1973-12-17,M,JPN
817,ALIYEV Rafig,NA,1974-01-01,M,KAZ
2316,BOEVSKI Galabin,NA,1974-01-01,M,BUL
2623,BUREKA Ata,NA,1974-01-01,M,KIR
4104,DEMCHUK Andriy,NA,1974-01-01,M,UKR
7307,JAYAKODY J.I.S.K.,NA,1974-01-01,M,SRI
10384,MBEUMO Jean,NA,1974-01-01,M,CMR
11985,OFISA Ofisa,NA,1974-01-01,M,SAM
12207,OSMAN Ahmed Mohamed,NA,1974-01-01,M,EGY
12784,PETROV Alexei,NA,1974-01-01,M,RUS
14894,SHALALI Yosri,NA,1974-01-01,M,EGY
15710,SULEYMANOV Elkhan,NA,1974-01-01,M,AZE
15801,SWANN James,NA,1974-01-01,M,NZL
3854,DANDUKOVA Siata,NA,1974-01-01,W,KAZ
4165,DEVI Nansita,NA,1974-01-01,W,IND
5360,GALLEGO Adriana,NA,1974-01-01,W,COL
7111,ISKANDEROVA V.,NA,1974-01-01,W,KAZ
8887,LAGOA Maria,NA,1974-01-01,W,POR
11008,MONTEIRO Maria,NA,1974-01-01,W,POR
13041,POPOVA Snejanna,NA,1974-01-01,W,RUS
15632,STROVOLOTOU Chritina,NA,1974-01-01,W,CYP
15839,SZIK Melinda,NA,1974-01-01,W,HUN
3573,COLEIRO Noel,NA,1974-01-02,M,MLT
17287,WELLING Jyrki,NA,1974-01-10,M,FIN
15734,SUN Caiyan,NA,1974-01-18,W,CHN
3746,CUI Wenhua,NA,1974-01-28,M,CHN
10797,MISIRLI Konstantina,NA,1974-01-30,W,GRE
8953,LAN Shizhang,NA,1974-02-09,M,CHN
5337,GAJDOSIKOVA Genoveva,NA,1974-02-12,W,SVK
9652,LUBIN John,NA,1974-02-15,M,GBR
2937,CARUSO Oliver,NA,1974-02-20,M,GER
17212,WANG Xiufen,NA,1974-02-20,W,CHN
8885,LAGJA Artur,NA,1974-02-21,M,ALB
6995,IGNATOVSKI Alexander,NA,1974-02-23,M,ISR
8902,LAHTINEN Panu,NA,1974-03-04,M,FIN
9479,LOBACZ Marek,NA,1974-03-06,M,POL
14647,SCHEER Richard,NA,1974-03-09,M,SEY
2980,CASTRO Nelson,NA,1974-03-29,M,COL
6460,HENI Udu,NA,1974-03-31,M,PNG
17693,YILMAZ Mehmet,NA,1974-04-09,M,TUR
3867,DANIELYAN Ashot,NA,1974-04-11,M,ARM
5655,GLUSHKO Vladimir,NA,1974-04-13,M,RUS
11672,NGUYEN Quoc Hai,NA,1974-04-22,M,VIE
9069,LECLERC Gail,NA,1974-04-30,W,CAN
7951,KELLEY Peter,NA,1974-05-09,M,USA
8588,KOURI Safia,NA,1974-05-12,W,ALG
7249,JANICEK Miroslav,NA,1974-05-13,M,SVK
17947,ZHAN Xugang,NA,1974-05-15,M,CHN
15435,SOTO Carazo Bruno Jose,NA,1974-05-20,M,ESP
2309,BODAGLO Noreena,NA,1974-05-22,W,CAN
14708,SEBESCEN Atila,NA,1974-05-27,M,CRO
8351,KLEANTHI Mylona,NA,1974-06-09,W,GRE
14639,SCERBATIHS Viktors,NA,1974-06-10,M,LAT
5101,FETRIE Majeti,NA,1974-06-12,M,GHA
14601,SAURI CRUZ Carlos,NA,1974-06-21,M,PUR
4035,DE TOMMASO Francesco,NA,1974-07-02,M,ITA
15132,SILVERMAN Phil,NA,1974-07-13,M,NZL
7937,KECSKES Zoltan,NA,1974-07-14,M,HUN
1197,ANGELOV Sevdalin,NA,1974-07-25,M,BUL
4879,FACCA Diego,NA,1974-07-26,M,ITA
8509,KONOWALSKI Piotr,NA,1974-07-26,M,POL
17606,YANG Yifan,NA,1974-08-07,W,SGP
2479,BRANDT Lars,NA,1974-08-13,M,GER
117,ABDULLAH Erwin,NA,1974-08-14,M,INA
2375,BONNEL Eric,NA,1974-08-18,M,FRA
2324,BOHM Maria,NA,1974-08-18,W,SWE
5112,FICCO Giuseppe Alessandro,NA,1974-08-26,M,ITA
8136,KHUDAIR Mohammed Soubhi,NA,1974-08-28,M,IRQ
9027,LAVERTUE Jean,NA,1974-09-04,M,CAN
4627,ELADHEM Salaheddin,NA,1974-09-05,M,LBA
17952,ZHANG Guozheng,NA,1974-09-17,M,CHN
14092,RUIZ Jose Oliver,NA,1974-09-18,M,COL
13208,PUXEDDU Silvia,NA,1974-09-20,W,ITA
3496,CHUYKOV Aleksei,NA,1974-10-01,M,KAZ
2715,CACERES Jesus Francisco,NA,1974-10-08,M,ESA
17725,YOQUBOV Yusufjon,NA,1974-10-09,M,TJK
16401,TRAN Nathalie,NA,1974-10-09,W,NCL
1407,ARTAMONOVS Dmitrijs,NA,1974-10-16,M,LAT
14873,SHAHAR Michal,NA,1974-10-19,W,ISR
16146,TESOVIC Martin,NA,1974-10-20,M,SVK
5954,GROULX Sebastien,NA,1974-10-29,M,CAN
6017,GUIDI Stefano,NA,1974-11-03,M,SMR
17976,ZHANG Yong,NA,1974-11-05,M,CHN
2086,BENAMI Nafaa,NA,1974-11-08,M,ALG
8533,KORCIANOVA-Novackova Marie,NA,1974-11-17,W,CZE
10250,MARY Laure,NA,1974-11-18,W,FRA
4953,FARKAS Zoltan,NA,1974-11-19,M,HUN
10299,MATHE Gabriella,NA,1974-11-25,W,HUN
8566,KOSOFF-Roach Melanie,NA,1974-12-15,W,USA
475,AL ABOUDI Awad,NA,1974-12-21,M,JOR
16840,VARDANYAN Ara,NA,1974-12-21,M,ARM
1294,ARANDA Idalberto,NA,1975-01-01,M,CUB
1985,BAZUK Pavel,NA,1975-01-01,M,BLR
2070,BELTRAN Johnny Gonzales,NA,1975-01-01,M,COL
3326,CHICHLIANNIKOV Evgueni,NA,1975-01-01,M,RUS
4109,DEMEURE Francois,NA,1975-01-01,M,BEL
5184,FODOUOR Waso Gaston,NA,1975-01-01,M,CMR
5340,GALAL Rafat Ali,NA,1975-01-01,M,EGY
5566,GHACHEM Samir,NA,1975-01-01,M,TUN
6485,HEREM Ali,NA,1975-01-01,M,IRQ
6626,HNIDENKO Dmytro,NA,1975-01-01,M,UKR
6925,HWANG Kyu-Dong,NA,1975-01-01,M,KOR
8049,KHALIL Nasser,NA,1975-01-01,M,EGY
8272,KIM Young-Tae,NA,1975-01-01,M,KOR
10655,MICHAEL Pileggi,NA,1975-01-01,M,WAL
11343,MUTHU Thandava Murthy,NA,1975-01-01,M,IND
12049,OLESHCHUK Gennady,NA,1975-01-01,M,BLR
12872,PILEGGI Michael,NA,1975-01-01,M,AUS
13277,QUIROGA Ernesto,NA,1975-01-01,M,CUB
14959,SHEKH Hassanean,NA,1975-01-01,M,SYR
15010,SHIN Oleg,NA,1975-01-01,M,KAZ
15194,SINGH Manjeet,NA,1975-01-01,M,IND
15199,SINGH Sukhinder,NA,1975-01-01,M,IND
16107,TECEDOR Jon,NA,1975-01-01,M,ESP
17169,WAN Jianhui,NA,1975-01-01,M,CHN
3332,CHIMA Tina,NA,1975-01-01,W,NGR
5721,GOMEZ Maria de Jesus,NA,1975-01-01,W,MEX
6059,GUNESEKARA J. N. Nadini,NA,1975-01-01,W,SRI
8766,KUO Yi-Hang,NA,1975-01-01,W,TPE
9241,LI Feng-Ying,NA,1975-01-01,W,TPE
11434,"NAKAGA Mari",NA,1975-01-01,W,JPN
15278,SLAMET Winarni Binti,NA,1975-01-01,W,INA
14331,SALEM Jaber Saed,NA,1975-01-03,M,QAT
17168,WAN Jianghui,NA,1975-01-03,M,CHN
11195,MUES Claudia,NA,1975-01-03,W,DEN
5611,GIERCZYK Tomasz,NA,1975-01-06,M,POL
11893,NURULLAEV Bahtiyor,NA,1975-01-20,M,UZB
12432,PANDOO Aveenash,NA,1975-01-24,M,MRI
8752,KUMERICH Nicole,NA,1975-01-24,W,NZL
17674,YERMAKOV Gennadi,NA,1975-01-25,M,KAZ
17178,WANG Guohua,NA,1975-01-30,M,CHN
5131,FILIMONOV Sergei,NA,1975-02-02,M,KAZ
1061,AMAR Youser Hussian,NA,1975-02-04,M,IRQ
14051,RUBAIAAWI Ammar Y.,NA,1975-02-04,M,IRQ
5838,GOTFRID Denys,NA,1975-02-05,M,UKR
12444,PANJAVI Kamran,NA,1975-02-06,M,GBR
1466,ASIAMA Carmen,NA,1975-02-06,W,BOL
5541,GEORGIEV Stefan,NA,1975-02-07,M,BUL
9153,LEI Li,NA,1975-02-08,W,CHN
2349,BOMBACI Maurizio,NA,1975-02-16,M,ITA
10719,MILMAN Evgeni,NA,1975-02-17,M,ISR
1515,ATILANO Cecilia,NA,1975-02-18,W,PHI
13474,RASIDI Sunarto,NA,1975-02-23,M,INA
16547,TURCOTTE Maryse,NA,1975-02-23,W,CAN
17767,YU Tingxiao,NA,1975-02-24,M,CHN
11232,MULLER Claudia,NA,1975-02-26,W,GER
9036,LAWAL Rilwan,NA,1975-03-03,M,NGR
4052,DEGIA Janice,NA,1975-03-10,W,NRU
12851,PICKER-STOCKINGER Elisabeth,NA,1975-03-12,W,AUT
15298,SMERAL Miroslav,NA,1975-03-23,M,CZE
5669,GOEGEBUER Tom Richard,NA,1975-03-27,M,BEL
15321,SMOLKA Arkadiusz,NA,1975-03-31,M,POL
2162,BERRIOS Karen Indira,NA,1975-04-05,W,HON
13231,QIN Guang,NA,1975-04-16,M,CHN
11210,MUHAMMAD Hidayat Hamidon,NA,1975-04-21,M,MAS
928,ALPAK Abdulaziz,NA,1975-04-23,M,TUR
6424,HEGNSBORG Bo,NA,1975-04-24,M,DEN
5651,GLAZ Olga,NA,1975-04-25,W,RUS
6921,HWANG Chol-Hui,NA,1975-04-27,M,PRK
15339,SOBOTKA Petr,NA,1975-04-30,M,CZE
4166,DEVINE Matthew,NA,1975-05-01,M,USA
6421,HEFFERNAN Simon Francis,NA,1975-05-17,M,AUS
12854,PICONESE Marco,NA,1975-05-18,M,ITA
12788,PETROV Olexiy,NA,1975-05-24,M,UKR
7905,KAY Thi Win,NA,1975-05-26,W,MYA
5105,FEVRE Ingrid,NA,1975-05-29,W,FRA
9965,MALLESWARI Karnam,NA,1975-06-01,W,IND
10286,MATAM MATAM David Hercule,NA,1975-06-05,M,"FRA, CMR"
17003,VIHODETCH Mihail,NA,1975-06-05,M,MDA
16310,TOMINAGA Kenji,NA,1975-06-15,M,JPN
2244,BILODEAU Jocelyn,NA,1975-06-17,M,CAN
788,ALIASHCHUK Henadzi,NA,1975-06-29,M,BLR
10802,MISTO Ousama,NA,1975-06-30,M,LBN
6907,HUSSAIN Amar,NA,1975-07-01,M,IRQ
15741,SUN Tianni,NA,1975-07-03,W,CHN
5904,GRIFFIN Leon,NA,1975-07-09,M,GBR
7176,IWAZAKI Takanobu,NA,1975-07-23,M,JPN
12697,PERDUE Natasha,NA,1975-07-27,W,"GBR, WAL"
6942,IACUZZO Katia,NA,1975-08-03,W,ITA
10294,MATEJOVA Dana,NA,1975-08-04,W,SVK
4392,DOUCET Robert,NA,1975-08-05,M,CAN
4434,DRZAZGA Tadeusz,NA,1975-08-07,M,POL
7170,IVANOVSKI Viacheslav,NA,1975-08-14,M,RUS
13910,ROHDE Andre,NA,1975-08-18,M,GER
7564,JURASEK Marek,NA,1975-08-22,M,SVK
15680,SUDAS Bunyamin,NA,1975-08-23,M,TUR
1438,ASANIDZE George,NA,1975-08-30,M,GEO
12705,PEREPECHENOV Oleg,NA,1975-09-06,M,RUS
1983,BAZINAS Dionysis,NA,1975-09-09,M,GRE
7883,KAUS Henrik,NA,1975-09-12,M,DEN
10439,MCQUEEN Delroy,NA,1975-09-20,M,GBR
1772,BALDERA Yesenia,NA,1975-09-20,W,DOM
10577,MENG Xianjuan,NA,1975-09-24,W,CHN
7320,JEANNE Elvis Wilson,NA,1975-10-01,M,SEY
1105,AMREYAN Hovannes,NA,1975-10-03,M,ARM
15641,STUKALAVA Tatsiana,NA,1975-10-03,W,BLR
9448,LIU Xiuhua,NA,1975-10-05,W,CHN
6735,HOTORSKY Yevgni,NA,1975-10-07,M,ISR
7020,ILIRIAN Suli,NA,1975-10-11,M,ALB
5657,GNIDENKO Dimitri,NA,1975-10-13,M,UKR
12407,PALUMULLAGE Jinadasa,NA,1975-10-13,W,SRI
314,AGO Elion,NA,1975-10-16,M,ALB
2934,CARTAGENA Moises,NA,1975-10-31,M,PUR
8866,LACZI Katalin,NA,1975-11-03,W,HUN
1791,BAMATALIYAY Aslan,NA,1975-11-09,M,AZE
4095,DELIVA Miguel,NA,1975-11-12,M,ESP
16610,UERA Nita,NA,1975-11-12,W,NRU
7115,ISLAM Md Hamidul,NA,1975-11-15,M,BAN
3209,CHEN Hsiao-Lien,NA,1975-11-17,W,TPE
12627,PEDRENO Laurent,NA,1975-11-18,M,FRA
1071,AMEDE Sacha,NA,1975-11-25,M,CAN
13121,PRETORIUS Jan,NA,1975-11-30,M,RSA
6830,HUANG Pei Yi,NA,1975-11-30,W,TPE
6836,HUANG Shih Hsu,NA,1975-11-30,W,TPE
17366,WIN Swe Swe,NA,1975-12-03,W,MYA
15379,SOLOMANIUK Seba,NA,1975-12-04,M,ISR
17166,WALZER Libor,NA,1975-12-08,M,CZE
17292,WEN Chen-Yen,NA,1975-12-10,M,TPE
12460,PANZEVAN Langroudi Seyed Haadi,NA,1975-12-12,M,IRI
15687,SUFYAN Abbas Nader,NA,1975-12-12,M,QAT
17907,ZAVALA Auxiliadora,NA,1975-12-16,W,NCA
11293,MURATA Toyotaka,NA,1975-12-17,M,JPN
16291,TOKOTUU Apolosio,NA,1975-12-17,M,FRA
1283,ARAI Miyuki,NA,1975-12-20,W,JPN
1593,AYADI Kaics,NA,1976-01-01,M,TUN
1930,BATISTA Alexi,NA,1976-01-01,M,PAN
2063,BELLON Joseph T,NA,1976-01-01,M,SLE
2411,BORTKOV Alexey,NA,1976-01-01,M,RUS
3403,CHOI Jong-Kun,NA,1976-01-01,M,KOR
4135,DERBENEV Vitaly,NA,1976-01-01,M,BLR
4811,ESKANDRANY Abdallah,NA,1976-01-01,M,SYR
7277,JARRAY Atef,NA,1976-01-01,M,TUN
7282,JASIM Ahmed Ali,NA,1976-01-01,M,BRN
7506,JOSEPH Kai,NA,1976-01-01,M,FIJ
8208,KIM Jong-Shik,NA,1976-01-01,M,KOR
9049,LAZOVSKIS Sergejs,NA,1976-01-01,M,LAT
9298,LIAO Weixiao,NA,1976-01-01,M,CHN
9511,LOMAKIN Dmitriy,NA,1976-01-01,M,KAZ
9840,MAGOULAS Steve,NA,1976-01-01,M,GRE
9874,MAIMU Peter,NA,1976-01-01,M,PNG
10618,MESSIAS Marco,NA,1976-01-01,M,POR
11484,"NAOUI Kamel",NA,1976-01-01,M,TUN
13148,PRIYONO Teguh,NA,1976-01-01,M,INA
13549,REIS Alexander,NA,1976-01-01,M,POR
15492,SPYROU Christos,NA,1976-01-01,M,GRE
15701,SUKHOV Oleksiy,NA,1976-01-01,M,UKR
15969,TAMTOM Peter,NA,1976-01-01,M,HUN
17107,VOTREA Luciano,NA,1976-01-01,M,FRA
1378,ARRAEZ Perez Ana Maria,NA,1976-01-01,W,VEN
4692,ELZAWAWI Nagwan,NA,1976-01-01,W,EGY
5009,FEJERAN Melissa Lynn Q,NA,1976-01-01,W,GUM
8265,KIM Yong Ok,NA,1976-01-01,W,PRK
9274,LI Yunli,NA,1976-01-01,W,CHN
11155,MOUSAKAEVA Lilia,NA,1976-01-01,W,RUS
11472,"NANDINI Devi",NA,1976-01-01,W,IND
12524,PARK Mi-Jung,NA,1976-01-01,W,KOR
12683,PEO Sheeva,NA,1976-01-01,W,NRU
13995,ROSAS E. Sandra,NA,1976-01-01,W,ECU
14160,RZAYEVA Sabina,NA,1976-01-01,W,AZE
17356,WILLIAMS Saree,NA,1976-01-01,W,AUS
9758,MA Chan-Hung,NA,1976-01-05,M,TPE
5519,GEAMBASU Mihaela,NA,1976-01-05,W,ROU
4285,DIVILEK Pavol,NA,1976-01-06,M,SVK
17057,VIREN Kaisa,NA,1976-01-13,W,FIN
2799,CAMARA David,NA,1976-01-15,M,MEX
5195,FOLENS Steve,NA,1976-01-16,M,BEL
10576,MENG Wenjun,NA,1976-01-25,M,"CHN, MAC"
8750,KUMARI Pratima,NA,1976-01-30,W,IND
16619,UKPONG Innocent,NA,1976-02-05,M,USA
4882,FADIL Bahija,NA,1976-02-05,W,MAR
8365,KLIMPAROVA Petra,NA,1976-02-13,W,CZE
5494,GASPAR Peter,NA,1976-02-14,M,SVK
13177,PTASZKIEWIICZ Agneska,NA,1976-02-19,W,POL
9108,LEE Kang-Seok,NA,1976-02-23,M,KOR
489,AL BAGIR Abdul Mohsen,NA,1976-02-24,M,KSA
540,AL Sebaei Abdallah,NA,1976-02-24,M,SYR
11524,"NASIRINIA Shahin",NA,1976-02-24,M,IRI
8112,KHOMIAKOV Mikhail,NA,1976-02-25,M,RUS
4180,DI MARZIO Marco,NA,1976-02-29,M,ITA
16655,URAZYMBETOV Fazylbek,NA,1976-03-01,M,UZB
5067,FERNANDEZ Juan Carlos,NA,1976-03-03,M,COL
7637,KAKAKHEL Kalsoom Beenazir Abdullah,NA,1976-03-12,W,PAK
17790,YULE Stuart,NA,1976-03-15,M,GBR
17791,YULE Thomas,NA,1976-03-15,M,"GBR, SCO"
13747,RIVERA Diaz Donny,NA,1976-03-18,M,PUR
16713,UTSAR Andrus,NA,1976-03-20,M,EST
11586,NDICKA Matam Samson,NA,1976-03-22,M,FRA
2956,CASTELLANO Victor,NA,1976-03-23,M,VEN
4346,DOMINKO Stefan,NA,1976-03-24,M,SLO
10467,MEDINA LUGO Lazaro Humberto,NA,1976-03-28,M,MEX
8,AADLAND Borge,NA,1976-03-30,M,NOR
2135,BERGER Marina,NA,1976-04-07,W,ISR
6217,HAMILTON Guy,NA,1976-04-08,M,CAN
13703,RIGAUD Saib-Dahbia,NA,1976-04-13,W,FRA
398,AIDONIDOU Rebeka,NA,1976-04-14,W,GRE
6046,GUMAN Viktor,NA,1976-04-15,M,SVK
269,ADONES ROJAS Jorge Gabriel,NA,1976-04-17,M,CHI
415,AJFRID Silvio,NA,1976-04-17,M,AUT
4881,FADEL Nasser Sarouf,NA,1976-04-17,M,QAT
14570,SAROV Valentin,NA,1976-04-17,M,BUL
6530,HERNANDEZ ORTIZ Heriberto,NA,1976-04-24,M,PUR
9376,LIN Yi-Ting,NA,1976-04-26,W,TPE
15099,SIFOGIANNAKIS Antonis,NA,1976-04-28,M,GRE
5857,GRABUCEA Igor,NA,1976-04-29,M,MDA
6415,HEALY Wayne,NA,1976-05-03,M,IRL
7767,KARANAM Krishna Kumari,NA,1976-05-12,W,IND
7150,IVANENKO Pavel,NA,1976-05-14,M,RUS
5293,FULLHART Doreen,NA,1976-05-14,W,USA
6439,HELDT Doreen,NA,1976-05-14,W,USA
10522,MELIKYAN Arsen,NA,1976-05-17,M,ARM
8764,KUO Ping-Chun,NA,1976-05-22,W,TPE
8401,KOBALADZE George,NA,1976-05-24,M,"CAN, GEO"
4884,FADUL Mohamed Youssif,NA,1976-05-28,M,QAT
5613,GIGANTI Eva,NA,1976-05-29,W,ITA
15578,STEWARD Peter,NA,1976-06-03,M,IRL
8974,LANSKI Piotr,NA,1976-06-06,M,POL
1419,ARTUC Sedat,NA,1976-06-09,M,TUR
16768,VALENCIA Hernandez Deivan,NA,1976-06-12,M,COL
10971,MOLDODOSOV Ulanbek,NA,1976-06-18,M,KGZ
7644,KALA Adem,NA,1976-06-20,M,NED
14010,ROSMAINAR Rosmainar,NA,1976-06-23,W,INA
12924,PISAREVSKIY Gleb,NA,1976-06-28,M,RUS
17453,WU Kun-Chan,NA,1976-06-28,M,TPE
6152,HADEEL Ali,NA,1976-07-01,M,IRQ
2392,BORG Stephen,NA,1976-07-02,M,MLT
9839,MAGOULAS Stavros,NA,1976-07-02,M,GRE
17203,WANG Shin-Yuan,NA,1976-07-06,M,TPE
15403,SONG Jong-Shik,NA,1976-07-09,M,KOR
13929,ROJAS Margarita,NA,1976-07-14,W,COL
4899,FALAHATI NEJAD Mohammad Ali,NA,1976-07-15,M,IRI
1580,AWAAD Ali Hidaiel,NA,1976-07-18,M,IRQ
10076,MAPOSUA Uati,NA,1976-07-26,M,SAM
14154,RYTKOWSKI Mariusz,NA,1976-07-26,M,POL
14895,SHALOYAN Artyom,NA,1976-07-31,M,GER
9910,MAKINIA Maciej Marcin,NA,1976-08-01,M,DEN
4522,DZERBIANIOU Vitali,NA,1976-08-05,M,BLR
2449,BOUZENADA Fouad,NA,1976-08-09,M,ALG
3769,CZERMINSKA Anna,NA,1976-08-09,W,POL
14944,SHAW Iwy,NA,1976-08-21,W,FIJ
15654,SU Tsung-Jung,NA,1976-08-23,M,TPE
8113,KHOMICH Albina,NA,1976-08-24,W,RUS
5462,GARDEV Georgi,NA,1976-08-25,M,BUL
16250,TJUKIN Eduard,NA,1976-09-08,M,RUS
8808,KUTLIK Ondrej,NA,1976-09-09,M,SVK
10472,MEDRANO Toj Luis Enrique,NA,1976-09-09,M,GUA
2158,BERNTSSON Annika,NA,1976-09-10,W,SWE
4788,ESCALANTE Cristian,NA,1976-09-11,M,CHI
13893,RODRIGUEZ S. Gladys,NA,1976-09-12,W,PUR
11465,"NAN Aye Khine",NA,1976-09-19,W,MYA
17128,VYSNIAUSKAS Ramunas,NA,1976-09-23,M,LTU
9504,LOLIS Sotiris,NA,1976-10-02,M,GRE
15782,SUZUKI Kazumi,NA,1976-10-04,M,JPN
3104,CHANG Li-Ke,NA,1976-10-19,M,TPE
6818,HUANG Chin-Hsiu,NA,1976-10-21,W,TPE
17064,VITSARAS Giorgos,NA,1976-10-30,M,GRE
13111,PRECIADO German,NA,1976-11-03,M,PAN
6379,HATO Tatsuo,NA,1976-11-09,M,JPN
12393,PALJAI Rungarun,NA,1976-11-12,W,THA
10000,MANDAT Jiri,NA,1976-11-13,M,CZE
7017,ILIE Razvan,NA,1976-11-14,M,ROU
14670,SCHOUTEN Gregory,NA,1976-11-14,M,USA
7044,IMAOKA Masumi,NA,1976-11-15,W,JPN
486,AL AWAN Rakan,NA,1976-11-20,M,SYR
15096,SIERRA SERRANO Tony,NA,1976-12-03,M,PUR
4394,DOUGLASS Kimiko,NA,1976-12-04,W,GER
11333,MUSINSKY Jan,NA,1976-12-17,M,CZE
11850,NOZADZE Aleko,NA,1976-12-17,M,GEO
2994,CAVIT Grant,NA,1976-12-18,M,NZL
12368,PAKSUPHO Apinya,NA,1976-12-25,W,THA
5056,FERNANDEZ Blanca,NA,1976-12-26,W,ESP
785,ALI Yusuf Yahya,NA,1977-01-01,M,BRN
811,ALIYEV Emil,NA,1977-01-01,M,AZE
1518,ATMACA Ismail,NA,1977-01-01,M,TUR
1643,BABAEV Annaberdy,NA,1977-01-01,M,TKM
1696,BAGHERI Kouroush,NA,1977-01-01,M,IRI
1936,BATISTA Michel,NA,1977-01-01,M,CUB
2984,CASTRO Victor,NA,1977-01-01,M,PER
4152,DESRUMEAX Nicolas,NA,1977-01-01,M,MON
4395,DOUKAM Claude,NA,1977-01-01,M,CMR
5266,FRY Tim,NA,1977-01-01,M,AUS
6185,HALL McGregor,NA,1977-01-01,M,AUS
8031,KHAJOYAN Khajik,NA,1977-01-01,M,SYR
11159,MOUSSA El Dib Mohamed,NA,1977-01-01,M,EGY
11715,NICHOLAS D.I.,NA,1977-01-01,M,SRI
14079,RUFUS Adeyemi,NA,1977-01-01,M,NGR
14939,SHAVALOV Anatoli,NA,1977-01-01,M,ISR
15747,SUNADI Zaher,NA,1977-01-01,M,OMA
2867,CAO Chunyan,NA,1977-01-01,W,CHN
3249,CHEN Xiaomin,NA,1977-01-01,W,CHN
5055,FERNANDEZ Beaumont Karla,NA,1977-01-01,W,VEN
8813,KUTYSHEVA Aiza,NA,1977-01-01,W,KAZ
11464,"NAMUSOKE Harriet",NA,1977-01-01,W,UGA
12871,PILEGGI Caroline,NA,1977-01-01,W,AUS
13114,PREI Beata,NA,1977-01-01,W,POL
13383,RAMALHO Sonia,NA,1977-01-01,W,POR
13684,RICHARD Sabryna,NA,1977-01-01,W,FRA
14987,SHI Lihua,NA,1977-01-01,W,CHN
15765,SUPENI Binti Wasiman,NA,1977-01-01,W,INA
17604,YANG Xia,NA,1977-01-01,W,CHN
17722,YOON I-Sook,NA,1977-01-01,W,KOR
12708,PEREZ Carmona Josefa,NA,1977-01-05,W,ESP
2314,BOER Moreno,NA,1977-01-09,M,ITA
9843,MAGRO Rosa,NA,1977-01-11,W,ITA
13040,POPOV Vladimir,NA,1977-01-23,M,MDA
1852,BARKHAM Mohammad H.,NA,1977-01-24,M,IRI
16453,TSAI Hung-Chang,NA,1977-02-04,M,TPE
8652,KRASNOV Boris,NA,1977-02-05,M,RUS
17190,WANG Kuo-Chen,NA,1977-02-09,M,TPE
12464,PAPADOPOULOS Theocharis,NA,1977-02-10,M,GRE
15146,SIMEON Romeo Teofilo,NA,1977-02-11,M,SEY
16734,VACURA Zbynek,NA,1977-02-12,M,CZE
9272,LI Yinglong,NA,1977-02-15,M,CHN
16263,TOCCACELI Rossano,NA,1977-02-15,M,SMR
9415,LIU Changzhu,NA,1977-02-16,M,CHN
7964,KENIS David,NA,1977-02-19,M,CZE
12257,OU Yi-Hui,NA,1977-02-19,W,TPE
17155,WALIA Kamaldeep Kaur,NA,1977-02-20,W,IND
5440,GARCIA Liliana Maria,NA,1977-02-21,W,VEN
8240,KIM Soon-Hee,NA,1977-02-21,W,KOR
14287,SAKIMURA Koki,NA,1977-02-25,M,JPN
14663,SCHNEIDER ANdre,NA,1977-03-09,M,GER
9645,LU Yu-Ju,NA,1977-03-09,W,TPE
3907,DATSAENG Saipin,NA,1977-03-15,W,THA
17678,YESENIA Ruemmele,NA,1977-03-16,W,PUR
1397,ARROYO Widalys,NA,1977-03-24,W,PUR
17320,WIDALYS Arroyo,NA,1977-03-24,W,PUR
2930,CARRIO Esteban Monica,NA,1977-03-28,W,ESP
8646,KRASILNIKOV Genadiy,NA,1977-03-30,M,UKR
13051,PORTILLO Medrano Alfonso,NA,1977-03-31,M,ESP
17775,YUAN Aijun,NA,1977-04-07,M,CHN
13536,REGIDOR Geraldine,NA,1977-04-11,W,ARG
15190,SINGH Jasvir,NA,1977-04-13,M,"CAN, IND"
14280,SAKAMAKI LeGrand,NA,1977-04-18,M,USA
4771,ERNAULT Romuald,NA,1977-04-20,M,FRA
9354,LIN Hsiu-Lin,NA,1977-04-20,W,TPE
2993,CAVERO Maria Eugenia,NA,1977-04-22,W,ARG
11994,OH Se-Min,NA,1977-04-24,M,KOR
7498,JORGENSEN Jesper,NA,1977-04-25,M,DEN
16631,ULRIKE Zehner,NA,1977-04-27,W,GER
7976,KERANEN Hanna,NA,1977-05-03,W,FIN
4577,EHRLICH Gyorgy,NA,1977-05-11,M,HUN
8799,KUSAKA Muneaki,NA,1977-05-11,M,JPN
10190,MARTIN RUBIO Manuel Dario,NA,1977-05-11,M,ESP
214,ACIKGOZ Derya,NA,1977-05-11,W,TUR
11649,NGONGANG TANTCHOU Ferdianand,NA,1977-05-24,M,CMR
12654,PENA A. Harold James,NA,1977-05-25,M,NCA
2049,BELGHANDI Ouahiba,NA,1977-06-03,W,ALG
